"mean_k","filing_year","Ctry_code"
40.1368679600531,2010.23076923077,"Japan"
29.5604225524002,2010.23076923077,"Germany"
24.3314146059803,2010.23076923077,"Switzerland"
47.7889649583508,2010.23076923077,"United States"
55.3646433611621,2010.23076923077,"China"
40.1328918050015,2010.33444816054,"Japan"
29.5576217555996,2010.33444816054,"Germany"
24.3668413047371,2010.33444816054,"Switzerland"
47.8253348157767,2010.33444816054,"United States"
55.3038242552047,2010.33444816054,"China"
40.1289156499499,2010.4381270903,"Japan"
29.5548209587989,2010.4381270903,"Germany"
24.4022680034939,2010.4381270903,"Switzerland"
47.8617046732026,2010.4381270903,"United States"
55.2430051492473,2010.4381270903,"China"
40.1249394948983,2010.54180602007,"Japan"
29.5520201619983,2010.54180602007,"Germany"
24.4376947022508,2010.54180602007,"Switzerland"
47.8980745306286,2010.54180602007,"United States"
55.1821860432899,2010.54180602007,"China"
40.1209633398467,2010.64548494983,"Japan"
29.5492193651976,2010.64548494983,"Germany"
24.4731214010076,2010.64548494983,"Switzerland"
47.9344443880545,2010.64548494983,"United States"
55.1213669373325,2010.64548494983,"China"
40.1169871847951,2010.7491638796,"Japan"
29.546418568397,2010.7491638796,"Germany"
24.5085480997644,2010.7491638796,"Switzerland"
47.9708142454805,2010.7491638796,"United States"
55.0605478313751,2010.7491638796,"China"
40.1130110297434,2010.85284280936,"Japan"
29.5436177715964,2010.85284280936,"Germany"
24.5439747985212,2010.85284280936,"Switzerland"
48.0071841029064,2010.85284280936,"United States"
54.9997287254177,2010.85284280936,"China"
40.1090348746918,2010.95652173913,"Japan"
29.5408169747957,2010.95652173913,"Germany"
24.5794014972781,2010.95652173913,"Switzerland"
48.0435539603324,2010.95652173913,"United States"
54.9389096194603,2010.95652173913,"China"
40.1197137649667,2011.0602006689,"Japan"
29.5672272702042,2011.0602006689,"Germany"
24.6868543861729,2011.0602006689,"Switzerland"
48.1023885087089,2011.0602006689,"United States"
54.9181478198806,2011.0602006689,"China"
40.140976854644,2011.16387959866,"Japan"
29.6147344655415,2011.16387959866,"Germany"
24.8463261901675,2011.16387959866,"Switzerland"
48.1774475561053,2011.16387959866,"United States"
54.9263162971292,2011.16387959866,"China"
40.1622399443213,2011.26755852843,"Japan"
29.6622416608789,2011.26755852843,"Germany"
25.0057979941621,2011.26755852843,"Switzerland"
48.2525066035018,2011.26755852843,"United States"
54.9344847743779,2011.26755852843,"China"
40.1835030339987,2011.37123745819,"Japan"
29.7097488562162,2011.37123745819,"Germany"
25.1652697981567,2011.37123745819,"Switzerland"
48.3275656508982,2011.37123745819,"United States"
54.9426532516265,2011.37123745819,"China"
40.204766123676,2011.47491638796,"Japan"
29.7572560515535,2011.47491638796,"Germany"
25.3247416021512,2011.47491638796,"Switzerland"
48.4026246982947,2011.47491638796,"United States"
54.9508217288752,2011.47491638796,"China"
40.2260292133533,2011.57859531773,"Japan"
29.8047632468909,2011.57859531773,"Germany"
25.4842134061458,2011.57859531773,"Switzerland"
48.4776837456911,2011.57859531773,"United States"
54.9589902061238,2011.57859531773,"China"
40.2472923030306,2011.68227424749,"Japan"
29.8522704422282,2011.68227424749,"Germany"
25.6436852101404,2011.68227424749,"Switzerland"
48.5527427930875,2011.68227424749,"United States"
54.9671586833725,2011.68227424749,"China"
40.2685553927079,2011.78595317726,"Japan"
29.8997776375655,2011.78595317726,"Germany"
25.803157014135,2011.78595317726,"Switzerland"
48.627801840484,2011.78595317726,"United States"
54.9753271606211,2011.78595317726,"China"
40.2898184823853,2011.88963210702,"Japan"
29.9472848329028,2011.88963210702,"Germany"
25.9626288181295,2011.88963210702,"Switzerland"
48.7028608878804,2011.88963210702,"United States"
54.9834956378698,2011.88963210702,"China"
40.3110815720626,2011.99331103679,"Japan"
29.9947920282402,2011.99331103679,"Germany"
26.1221006221241,2011.99331103679,"Switzerland"
48.7779199352769,2011.99331103679,"United States"
54.9916641151184,2011.99331103679,"China"
40.3046118466009,2012.09698996656,"Japan"
29.9896304302521,2012.09698996656,"Germany"
26.178932533452,2012.09698996656,"Switzerland"
48.7935627179727,2012.09698996656,"United States"
54.8871253754931,2012.09698996656,"China"
40.2962295131986,2012.20066889632,"Japan"
29.9808365016899,2012.20066889632,"Germany"
26.2286858314926,2012.20066889632,"Switzerland"
48.8051078272409,2012.20066889632,"United States"
54.7748137243593,2012.20066889632,"China"
40.2878471797963,2012.30434782609,"Japan"
29.9720425731277,2012.30434782609,"Germany"
26.2784391295332,2012.30434782609,"Switzerland"
48.8166529365091,2012.30434782609,"United States"
54.6625020732255,2012.30434782609,"China"
40.279464846394,2012.40802675585,"Japan"
29.9632486445654,2012.40802675585,"Germany"
26.3281924275737,2012.40802675585,"Switzerland"
48.8281980457773,2012.40802675585,"United States"
54.5501904220917,2012.40802675585,"China"
40.2710825129917,2012.51170568562,"Japan"
29.9544547160032,2012.51170568562,"Germany"
26.3779457256143,2012.51170568562,"Switzerland"
48.8397431550455,2012.51170568562,"United States"
54.4378787709579,2012.51170568562,"China"
40.2627001795894,2012.61538461538,"Japan"
29.945660787441,2012.61538461538,"Germany"
26.4276990236548,2012.61538461538,"Switzerland"
48.8512882643136,2012.61538461538,"United States"
54.3255671198241,2012.61538461538,"China"
40.2543178461871,2012.71906354515,"Japan"
29.9368668588788,2012.71906354515,"Germany"
26.4774523216954,2012.71906354515,"Switzerland"
48.8628333735818,2012.71906354515,"United States"
54.2132554686903,2012.71906354515,"China"
40.2459355127848,2012.82274247492,"Japan"
29.9280729303165,2012.82274247492,"Germany"
26.527205619736,2012.82274247492,"Switzerland"
48.87437848285,2012.82274247492,"United States"
54.1009438175565,2012.82274247492,"China"
40.2375531793825,2012.92642140468,"Japan"
29.9192790017543,2012.92642140468,"Germany"
26.5769589177765,2012.92642140468,"Switzerland"
48.8859235921182,2012.92642140468,"United States"
53.9886321664227,2012.92642140468,"China"
40.2282443772676,2013.03010033445,"Japan"
29.9223852183658,2013.03010033445,"Germany"
26.6307247842076,2013.03010033445,"Switzerland"
48.929519907765,2013.03010033445,"United States"
53.8727916765169,2013.03010033445,"China"
40.2166708738555,2013.13377926421,"Japan"
29.9545806787353,2013.13377926421,"Germany"
26.6942991511488,2013.13377926421,"Switzerland"
49.0514636167819,2013.13377926421,"United States"
53.7483251362799,2013.13377926421,"China"
40.2050973704434,2013.23745819398,"Japan"
29.9867761391047,2013.23745819398,"Germany"
26.7578735180899,2013.23745819398,"Switzerland"
49.1734073257987,2013.23745819398,"United States"
53.6238585960428,2013.23745819398,"China"
40.1935238670313,2013.34113712375,"Japan"
30.0189715994741,2013.34113712375,"Germany"
26.8214478850311,2013.34113712375,"Switzerland"
49.2953510348155,2013.34113712375,"United States"
53.4993920558057,2013.34113712375,"China"
40.1819503636192,2013.44481605351,"Japan"
30.0511670598436,2013.44481605351,"Germany"
26.8850222519723,2013.44481605351,"Switzerland"
49.4172947438323,2013.44481605351,"United States"
53.3749255155687,2013.44481605351,"China"
40.1703768602071,2013.54849498328,"Japan"
30.083362520213,2013.54849498328,"Germany"
26.9485966189135,2013.54849498328,"Switzerland"
49.5392384528491,2013.54849498328,"United States"
53.2504589753316,2013.54849498328,"China"
40.158803356795,2013.65217391304,"Japan"
30.1155579805825,2013.65217391304,"Germany"
27.0121709858546,2013.65217391304,"Switzerland"
49.6611821618659,2013.65217391304,"United States"
53.1259924350945,2013.65217391304,"China"
40.1472298533828,2013.75585284281,"Japan"
30.1477534409519,2013.75585284281,"Germany"
27.0757453527958,2013.75585284281,"Switzerland"
49.7831258708827,2013.75585284281,"United States"
53.0015258948574,2013.75585284281,"China"
40.1356563499707,2013.85953177258,"Japan"
30.1799489013214,2013.85953177258,"Germany"
27.139319719737,2013.85953177258,"Switzerland"
49.9050695798995,2013.85953177258,"United States"
52.8770593546204,2013.85953177258,"China"
40.1240828465586,2013.96321070234,"Japan"
30.2121443616908,2013.96321070234,"Germany"
27.2028940866782,2013.96321070234,"Switzerland"
50.0270132889163,2013.96321070234,"United States"
52.7525928143833,2013.96321070234,"China"
40.1520445976908,2014.06688963211,"Japan"
30.2510917918349,2014.06688963211,"Germany"
27.3089987583602,2014.06688963211,"Switzerland"
50.1697573763097,2014.06688963211,"United States"
52.6325490120792,2014.06688963211,"China"
40.2017507388225,2014.17056856187,"Japan"
30.293752805355,2014.17056856187,"Germany"
27.4384950976497,2014.17056856187,"Switzerland"
50.3239416718101,2014.17056856187,"United States"
52.5149377156383,2014.17056856187,"China"
40.2514568799541,2014.27424749164,"Japan"
30.3364138188751,2014.27424749164,"Germany"
27.5679914369392,2014.27424749164,"Switzerland"
50.4781259673105,2014.27424749164,"United States"
52.3973264191974,2014.27424749164,"China"
40.3011630210857,2014.3779264214,"Japan"
30.3790748323952,2014.3779264214,"Germany"
27.6974877762287,2014.3779264214,"Switzerland"
50.632310262811,2014.3779264214,"United States"
52.2797151227564,2014.3779264214,"China"
40.3508691622173,2014.48160535117,"Japan"
30.4217358459154,2014.48160535117,"Germany"
27.8269841155183,2014.48160535117,"Switzerland"
50.7864945583114,2014.48160535117,"United States"
52.1621038263155,2014.48160535117,"China"
40.4005753033489,2014.58528428094,"Japan"
30.4643968594355,2014.58528428094,"Germany"
27.9564804548078,2014.58528428094,"Switzerland"
50.9406788538118,2014.58528428094,"United States"
52.0444925298746,2014.58528428094,"China"
40.4502814444806,2014.6889632107,"Japan"
30.5070578729556,2014.6889632107,"Germany"
28.0859767940973,2014.6889632107,"Switzerland"
51.0948631493123,2014.6889632107,"United States"
51.9268812334336,2014.6889632107,"China"
40.4999875856122,2014.79264214047,"Japan"
30.5497188864757,2014.79264214047,"Germany"
28.2154731333868,2014.79264214047,"Switzerland"
51.2490474448127,2014.79264214047,"United States"
51.8092699369927,2014.79264214047,"China"
40.5496937267438,2014.89632107023,"Japan"
30.5923798999958,2014.89632107023,"Germany"
28.3449694726763,2014.89632107023,"Switzerland"
51.4032317403131,2014.89632107023,"United States"
51.6916586405518,2014.89632107023,"China"
40.5993998678754,2015,"Japan"
30.6350409135159,2015,"Germany"
28.4744658119658,2015,"Switzerland"
51.5574160358136,2015,"United States"
51.5740473441109,2015,"China"
